date,canton,temp_max,temp_min,precipitation,snowfall,snow_depth,weather_code,wind_speed,weather_condition,week,year
2021-06-01,VD,21.2,10.7,1.0,0.0,0.0,61,12.0,Rain,22,2021
2021-06-02,VD,29.8,20.7,0.4,0.0,0.0,0,33.4,Clear sky,22,2021
2021-06-03,VD,23.3,13.4,0.8,0.0,0.0,0,4.4,Clear sky,22,2021
2021-06-04,VD,24.4,17.9,1.1,0.0,0.0,61,3.8,Rain,22,2021
2021-06-05,VD,26.3,19.3,3.2,0.0,0.0,61,15.9,Rain,22,2021
2021-06-06,VD,23.1,18.2,0.1,0.0,0.0,0,25.1,Clear sky,22,2021
2021-06-07,VD,21.6,14.6,6.9,0.0,0.0,61,27.6,Rain,23,2021
2021-06-08,VD,26.7,17.6,0.6,0.0,0.0,0,1.5,Clear sky,23,2021
2021-06-09,VD,23.4,14.5,1.3,0.0,0.0,61,22.0,Rain,23,2021
2021-06-10,VD,20.3,12.9,5.9,0.0,0.0,61,7.4,Rain,23,2021
2021-06-11,VD,26.6,17.0,1.9,0.0,0.0,61,4.5,Rain,23,2021
2021-06-12,VD,28.3,21.5,2.4,0.0,0.0,61,3.4,Rain,23,2021
2021-06-13,VD,25.0,13.9,4.1,0.0,0.0,61,9.6,Rain,23,2021
2021-06-14,VD,22.9,19.4,1.3,0.0,0.0,61,0.4,Rain,24,2021
2021-06-15,VD,24.3,17.9,0.8,0.0,0.0,0,16.8,Clear sky,24,2021
2021-06-16,VD,25.8,18.0,1.1,0.0,0.0,61,8.4,Rain,24,2021
2021-06-17,VD,26.5,19.8,1.8,0.0,0.0,61,2.5,Rain,24,2021
2021-06-18,VD,30.8,21.5,0.5,0.0,0.0,0,24.6,Clear sky,24,2021
2021-06-19,VD,26.7,17.5,1.7,0.0,0.0,61,0.3,Rain,24,2021
2021-06-20,VD,23.3,14.0,2.7,0.0,0.0,61,0.8,Rain,24,2021
2021-06-21,VD,23.4,16.1,4.1,0.0,0.0,61,14.1,Rain,25,2021
2021-06-22,VD,25.8,22.4,2.6,0.0,0.0,61,1.2,Rain,25,2021
2021-06-23,VD,25.2,16.4,1.5,0.0,0.0,61,25.4,Rain,25,2021
2021-06-24,VD,24.2,16.9,0.5,0.0,0.0,0,10.4,Clear sky,25,2021
2021-06-25,VD,25.8,17.7,2.2,0.0,0.0,61,19.2,Rain,25,2021
2021-06-26,VD,24.6,12.5,0.0,0.0,0.0,0,32.5,Clear sky,25,2021
2021-06-27,VD,25.1,19.1,0.9,0.0,0.0,0,3.9,Clear sky,25,2021
2021-06-28,VD,29.8,21.1,1.8,0.0,0.0,61,56.4,Rain,26,2021
2021-06-29,VD,24.4,19.1,2.2,0.0,0.0,61,22.5,Rain,26,2021
2021-06-30,VD,25.1,18.5,0.7,0.0,0.0,0,20.5,Clear sky,26,2021
2021-07-01,VD,22.9,13.4,1.1,0.0,0.0,61,12.1,Rain,26,2021
2021-07-02,VD,21.2,13.4,3.0,0.0,0.0,61,4.2,Rain,26,2021
2021-07-03,VD,23.8,18.3,0.2,0.0,0.0,0,7.2,Clear sky,26,2021
2021-07-04,VD,19.7,11.3,1.6,0.0,0.0,61,6.2,Rain,26,2021
2021-07-05,VD,17.5,11.4,0.5,0.0,0.0,0,27.3,Clear sky,27,2021
2021-07-06,VD,24.0,16.8,3.2,0.0,0.0,61,1.5,Rain,27,2021
2021-07-07,VD,25.4,15.7,0.2,0.0,0.0,0,0.7,Clear sky,27,2021
2021-07-08,VD,21.7,14.4,0.1,0.0,0.0,0,4.2,Clear sky,27,2021
2021-07-09,VD,26.1,17.6,0.7,0.0,0.0,0,9.7,Clear sky,27,2021
2021-07-10,VD,22.3,14.8,1.2,0.0,0.0,61,15.8,Rain,27,2021
2021-07-11,VD,20.8,8.7,0.1,0.0,0.0,0,30.0,Clear sky,27,2021
2021-07-12,VD,23.4,17.0,0.6,0.0,0.0,0,10.6,Clear sky,28,2021
2021-07-13,VD,24.7,17.1,1.6,0.0,0.0,61,11.1,Rain,28,2021
2021-07-14,VD,21.6,12.5,0.6,0.0,0.0,0,4.4,Clear sky,28,2021
2021-07-15,VD,27.2,21.4,3.8,0.0,0.0,61,3.9,Rain,28,2021
2021-07-16,VD,26.2,18.6,2.0,0.0,0.0,61,14.4,Rain,28,2021
2021-07-17,VD,23.4,16.4,0.4,0.0,0.0,0,2.8,Clear sky,28,2021
2021-07-18,VD,23.0,16.1,0.3,0.0,0.0,0,0.9,Clear sky,28,2021
2021-07-19,VD,26.6,15.0,4.7,0.0,0.0,61,0.3,Rain,29,2021
2021-07-20,VD,18.1,11.0,0.6,0.0,0.0,0,2.4,Clear sky,29,2021
2021-07-21,VD,29.5,20.4,0.6,0.0,0.0,0,1.0,Clear sky,29,2021
2021-07-22,VD,26.9,19.4,1.6,0.0,0.0,61,8.7,Rain,29,2021
2021-07-23,VD,20.9,9.6,1.2,0.0,0.0,61,45.8,Rain,29,2021
2021-07-24,VD,25.2,17.9,0.6,0.0,0.0,0,30.4,Clear sky,29,2021
2021-07-25,VD,19.7,12.9,1.3,0.0,0.0,61,14.2,Rain,29,2021
2021-07-26,VD,21.1,9.7,2.8,0.0,0.0,61,32.6,Rain,30,2021
2021-07-27,VD,19.9,9.4,0.8,0.0,0.0,0,5.7,Clear sky,30,2021
2021-07-28,VD,21.6,11.8,0.7,0.0,0.0,0,14.5,Clear sky,30,2021
2021-07-29,VD,19.0,8.5,2.6,0.0,0.0,61,14.4,Rain,30,2021
2021-07-30,VD,27.0,16.4,7.5,0.0,0.0,61,7.4,Rain,30,2021
2021-07-31,VD,18.2,12.6,3.8,0.0,0.0,61,19.9,Rain,30,2021
2021-08-01,VD,12.8,5.7,4.0,0.0,0.0,61,7.8,Rain,30,2021
2021-08-02,VD,17.4,13.9,1.0,0.0,0.0,0,9.9,Clear sky,31,2021
2021-08-03,VD,19.9,13.0,1.8,0.0,0.0,61,21.2,Rain,31,2021
2021-08-04,VD,16.0,8.3,0.0,0.0,0.0,0,5.7,Clear sky,31,2021
2021-08-05,VD,17.3,10.5,5.7,0.0,0.0,61,8.7,Rain,31,2021
2021-08-06,VD,14.0,5.8,1.9,0.0,0.0,61,12.2,Rain,31,2021
2021-08-07,VD,19.2,9.0,1.2,0.0,0.0,61,11.4,Rain,31,2021
2021-08-08,VD,21.5,13.0,2.8,0.0,0.0,61,1.7,Rain,31,2021
2021-08-09,VD,15.5,7.2,2.0,0.0,0.0,61,2.8,Rain,32,2021
2021-08-10,VD,21.0,13.9,4.2,0.0,0.0,61,13.2,Rain,32,2021
2021-08-11,VD,19.2,10.3,0.2,0.0,0.0,0,3.7,Clear sky,32,2021
2021-08-12,VD,11.8,5.0,1.8,0.0,0.0,61,8.8,Rain,32,2021
2021-08-13,VD,12.3,1.3,0.0,0.0,0.0,0,1.0,Clear sky,32,2021
2021-08-14,VD,26.8,19.6,0.7,0.0,0.0,0,13.3,Clear sky,32,2021
2021-08-15,VD,18.0,7.6,0.0,0.0,0.0,0,10.5,Clear sky,32,2021
2021-08-16,VD,17.5,12.7,2.2,0.0,0.0,61,2.6,Rain,33,2021
2021-08-17,VD,19.3,12.5,2.8,0.0,0.0,61,8.9,Rain,33,2021
2021-08-18,VD,14.8,2.5,4.5,0.0,0.0,61,4.7,Rain,33,2021
2021-08-19,VD,25.8,18.5,2.9,0.0,0.0,61,8.5,Rain,33,2021
2021-08-20,VD,19.2,12.5,5.4,0.0,0.0,61,21.0,Rain,33,2021
2021-08-21,VD,22.5,16.5,4.1,0.0,0.0,61,0.5,Rain,33,2021
2021-08-22,VD,20.3,10.7,1.9,0.0,0.0,61,5.3,Rain,33,2021
2021-08-23,VD,19.9,11.0,7.0,0.0,0.0,61,15.4,Rain,34,2021
2021-08-24,VD,17.5,9.1,1.5,0.0,0.0,61,8.9,Rain,34,2021
2021-08-25,VD,16.8,12.5,1.8,0.0,0.0,61,5.6,Rain,34,2021
2021-08-26,VD,10.7,3.2,0.5,0.0,0.0,0,0.5,Clear sky,34,2021
2021-08-27,VD,17.0,7.7,1.7,0.0,0.0,61,20.4,Rain,34,2021
2021-08-28,VD,17.3,11.1,0.2,0.0,0.0,0,10.6,Clear sky,34,2021
2021-08-29,VD,20.0,10.3,0.8,0.0,0.0,0,3.5,Clear sky,34,2021
2021-08-30,VD,17.0,9.5,0.1,0.0,0.0,0,1.1,Clear sky,35,2021
2021-08-31,VD,20.4,10.9,1.4,0.0,0.0,61,13.9,Rain,35,2021
2021-09-01,VD,12.8,0.6,2.2,0.0,0.0,61,13.6,Rain,35,2021
2021-09-02,VD,10.6,2.3,1.5,0.0,0.0,61,11.5,Rain,35,2021
2021-09-03,VD,8.9,1.3,2.8,0.0,0.0,61,11.8,Rain,35,2021
2021-09-04,VD,15.0,7.1,2.0,0.0,0.0,61,40.4,Rain,35,2021
2021-09-05,VD,10.3,2.3,0.2,0.0,0.0,0,5.6,Clear sky,35,2021
2021-09-06,VD,12.3,0.9,1.4,0.0,0.0,61,0.4,Rain,36,2021
2021-09-07,VD,16.9,8.5,0.2,0.0,0.0,0,2.2,Clear sky,36,2021
2021-09-08,VD,9.0,1.0,0.1,0.0,0.0,0,10.6,Clear sky,36,2021
2021-09-09,VD,8.9,-4.7,0.6,0.0,0.0,0,1.8,Clear sky,36,2021
2021-09-10,VD,11.1,5.0,4.7,0.0,0.0,61,13.9,Rain,36,2021
2021-09-11,VD,10.3,5.1,2.6,0.0,0.0,61,0.2,Rain,36,2021
2021-09-12,VD,7.6,0.4,7.2,0.0,0.0,61,40.1,Rain,36,2021
2021-09-13,VD,9.2,0.2,4.1,0.0,0.0,61,9.2,Rain,37,2021
2021-09-14,VD,14.1,8.7,5.2,0.0,0.0,61,8.7,Rain,37,2021
2021-09-15,VD,16.1,8.8,3.3,0.0,0.0,61,7.6,Rain,37,2021
2021-09-16,VD,5.4,-3.6,0.3,0.0,0.0,0,4.3,Clear sky,37,2021
2021-09-17,VD,8.2,0.1,0.2,0.0,0.0,0,1.9,Clear sky,37,2021
2021-09-18,VD,13.0,6.8,0.1,0.0,0.0,0,0.2,Clear sky,37,2021
2021-09-19,VD,6.1,0.7,1.1,0.0,0.0,61,18.8,Rain,37,2021
2021-09-20,VD,7.2,-0.2,0.9,0.0,0.0,0,24.1,Clear sky,38,2021
2021-09-21,VD,12.6,5.0,2.3,0.0,0.0,61,33.3,Rain,38,2021
2021-09-22,VD,13.3,6.6,0.5,0.0,0.0,0,19.6,Clear sky,38,2021
2021-09-23,VD,11.3,-0.6,0.2,0.0,0.0,0,16.1,Clear sky,38,2021
2021-09-24,VD,10.0,-0.2,7.6,0.0,0.0,61,13.1,Rain,38,2021
2021-09-25,VD,14.2,5.1,1.4,0.0,0.0,61,12.1,Rain,38,2021
2021-09-26,VD,5.2,-0.7,8.1,0.0,0.0,61,1.8,Rain,38,2021
2021-09-27,VD,5.7,-3.9,0.6,0.0,0.0,0,12.7,Clear sky,39,2021
2021-09-28,VD,4.9,-3.0,0.9,0.0,0.0,0,6.5,Clear sky,39,2021
2021-09-29,VD,8.7,0.9,1.9,0.0,0.0,61,14.1,Rain,39,2021
2021-09-30,VD,5.4,-4.3,0.1,0.0,0.0,0,2.6,Clear sky,39,2021
2021-10-01,VD,2.5,-6.4,4.3,0.0,0.0,61,1.2,Rain,39,2021
2021-10-02,VD,1.0,-5.1,0.8,0.0,0.0,0,13.9,Clear sky,39,2021
2021-10-03,VD,3.6,-2.6,3.8,0.0,0.0,61,1.4,Rain,39,2021
2021-10-04,VD,5.4,-0.5,1.9,0.0,0.0,61,4.8,Rain,40,2021
2021-10-05,VD,0.6,-6.2,1.6,0.0,0.0,61,0.4,Rain,40,2021
2021-10-06,VD,6.5,-1.3,2.6,0.0,0.0,61,34.5,Rain,40,2021
2021-10-07,VD,-0.7,-10.8,1.4,0.0,0.0,71,5.6,Snow,40,2021
2021-10-08,VD,3.6,-2.4,1.3,0.0,0.0,61,6.2,Rain,40,2021
2021-10-09,VD,-0.3,-9.4,1.0,0.0,0.0,71,5.7,Snow,40,2021
2021-10-10,VD,3.0,-6.7,0.2,0.0,0.0,0,6.6,Clear sky,40,2021
2021-10-11,VD,-0.3,-8.7,4.7,0.0,0.0,71,0.9,Snow,41,2021
2021-10-12,VD,0.2,-5.8,1.7,0.0,0.0,61,9.7,Rain,41,2021
2021-10-13,VD,4.7,-3.1,4.4,0.0,0.0,61,14.8,Rain,41,2021
2021-10-14,VD,4.6,-4.1,2.4,0.0,0.0,61,12.1,Rain,41,2021
2021-10-15,VD,5.9,-1.0,2.8,0.0,0.0,61,2.3,Rain,41,2021
2021-10-16,VD,2.7,-5.4,7.7,0.0,0.0,61,43.4,Rain,41,2021
2021-10-17,VD,-0.6,-5.7,4.7,0.0,0.0,71,6.4,Snow,41,2021
2021-10-18,VD,4.6,-1.8,1.8,0.0,0.0,61,7.1,Rain,42,2021
2021-10-19,VD,-0.2,-11.4,0.1,0.0,0.0,0,0.0,Clear sky,42,2021
2021-10-20,VD,-3.1,-11.8,1.2,0.0,0.0,71,3.5,Snow,42,2021
2021-10-21,VD,3.6,-2.4,0.5,0.0,0.0,0,1.1,Clear sky,42,2021
2021-10-22,VD,1.5,-6.5,0.1,0.0,0.0,0,15.7,Clear sky,42,2021
2021-10-23,VD,-1.7,-6.6,3.0,0.0,0.0,71,5.1,Snow,42,2021
2021-10-24,VD,1.1,-5.1,1.8,0.0,0.0,61,10.4,Rain,42,2021
2021-10-25,VD,-1.8,-12.5,0.3,0.0,0.0,0,10.9,Clear sky,43,2021
2021-10-26,VD,6.4,2.0,4.3,0.0,0.0,61,1.3,Rain,43,2021
2021-10-27,VD,2.9,-6.7,2.0,0.0,0.0,61,11.4,Rain,43,2021
2021-10-28,VD,2.8,-7.0,0.4,0.0,0.0,0,4.3,Clear sky,43,2021
2021-10-29,VD,6.1,-0.7,1.8,0.0,0.0,61,13.2,Rain,43,2021
2021-10-30,VD,2.2,-5.1,3.1,0.0,0.0,61,6.3,Rain,43,2021
2021-10-31,VD,-0.2,-8.5,2.3,0.0,0.0,71,27.4,Snow,43,2021
2021-11-01,VD,0.2,-9.8,0.8,0.0,0.0,0,8.5,Clear sky,44,2021
2021-11-02,VD,1.5,-7.3,0.1,0.0,0.0,0,13.4,Clear sky,44,2021
2021-11-03,VD,-1.7,-12.2,0.5,0.0,0.0,71,6.9,Snow,44,2021
2021-11-04,VD,-5.6,-13.5,12.7,0.0,0.0,71,5.8,Snow,44,2021
2021-11-05,VD,-3.8,-11.9,1.9,0.0,0.0,71,4.3,Snow,44,2021
2021-11-06,VD,1.7,-8.2,1.7,0.0,0.0,61,32.5,Rain,44,2021
2021-11-07,VD,-0.0,-10.6,3.1,0.0,0.0,71,5.9,Snow,44,2021
2021-11-08,VD,-1.8,-11.4,5.3,0.0,0.0,71,2.9,Snow,45,2021
2021-11-09,VD,-4.1,-13.6,2.3,0.0,0.0,71,5.5,Snow,45,2021
2021-11-10,VD,-0.0,-4.7,0.9,0.0,0.0,71,2.2,Snow,45,2021
2021-11-11,VD,-2.7,-8.6,0.3,0.0,0.0,0,2.5,Clear sky,45,2021
2021-11-12,VD,0.2,-7.1,5.8,0.0,0.0,61,6.5,Rain,45,2021
2021-11-13,VD,-4.1,-10.0,0.9,0.0,0.0,71,3.8,Snow,45,2021
2021-11-14,VD,1.0,-6.0,0.1,0.0,0.0,0,35.6,Clear sky,45,2021
2021-11-15,VD,-1.6,-8.8,2.0,0.0,0.0,71,42.5,Snow,46,2021
2021-11-16,VD,-2.1,-11.4,0.4,0.0,0.0,0,2.6,Clear sky,46,2021
2021-11-17,VD,-5.8,-15.1,3.4,0.0,0.0,71,19.5,Snow,46,2021
2021-11-18,VD,-6.1,-11.5,0.9,0.0,0.0,71,2.5,Snow,46,2021
2021-11-19,VD,-4.2,-11.2,6.9,0.0,0.0,71,16.4,Snow,46,2021
2021-11-20,VD,-9.3,-17.9,0.7,0.0,0.0,71,3.6,Snow,46,2021
2021-11-21,VD,-2.5,-10.4,0.5,0.0,0.0,71,1.0,Snow,46,2021
2021-11-22,VD,-4.2,-11.3,1.1,0.0,0.0,71,7.5,Snow,47,2021
2021-11-23,VD,-1.2,-10.8,0.9,0.0,0.0,71,12.7,Snow,47,2021
2021-11-24,VD,-2.2,-8.4,5.3,0.0,0.0,71,12.3,Snow,47,2021
2021-11-25,VD,1.6,-4.1,0.2,0.0,0.0,0,6.2,Clear sky,47,2021
2021-11-26,VD,-1.8,-9.1,2.7,0.0,0.0,71,0.5,Snow,47,2021
2021-11-27,VD,3.4,-5.0,1.4,0.0,0.0,61,12.4,Rain,47,2021
2021-11-28,VD,-2.1,-7.8,5.7,0.0,0.0,71,4.8,Snow,47,2021
2021-11-29,VD,-4.1,-13.2,1.5,0.0,0.0,71,0.4,Snow,48,2021
2021-11-30,VD,-1.5,-11.7,0.5,0.0,0.0,71,19.2,Snow,48,2021
2021-12-01,VD,-11.6,-18.6,0.2,6.3,0.0,0,4.7,Clear sky,48,2021
2021-12-02,VD,-7.8,-12.9,1.7,10.4,0.0,71,4.8,Snow,48,2021
2021-12-03,VD,-4.5,-13.8,2.3,0.9,0.0,71,10.9,Snow,48,2021
2021-12-04,VD,-3.8,-13.3,0.3,8.6,0.0,0,13.6,Clear sky,48,2021
2021-12-05,VD,-13.4,-23.0,1.7,1.7,0.0,71,7.0,Snow,48,2021
2021-12-06,VD,-8.5,-14.5,0.8,8.0,0.0,71,7.6,Snow,49,2021
2021-12-07,VD,-5.5,-13.7,1.8,1.8,0.0,71,14.2,Snow,49,2021
2021-12-08,VD,-8.6,-16.0,2.9,4.7,0.0,71,1.1,Snow,49,2021
2021-12-09,VD,-7.4,-16.5,3.7,3.2,0.0,71,9.0,Snow,49,2021
2021-12-10,VD,-4.4,-11.9,1.8,6.1,0.0,71,5.2,Snow,49,2021
2021-12-11,VD,-7.0,-12.4,5.4,7.0,0.0,71,7.9,Snow,49,2021
2021-12-12,VD,-3.4,-8.6,0.2,3.7,0.0,0,31.9,Clear sky,49,2021
2021-12-13,VD,-6.2,-14.6,1.2,1.0,0.0,71,1.6,Snow,50,2021
2021-12-14,VD,-4.5,-11.9,0.3,10.7,0.0,0,22.6,Clear sky,50,2021
2021-12-15,VD,-5.4,-12.7,2.2,1.7,0.0,71,4.9,Snow,50,2021
2021-12-16,VD,-5.6,-9.6,1.9,0.4,0.0,71,1.2,Snow,50,2021
2021-12-17,VD,-1.8,-10.0,1.1,4.2,0.0,71,0.5,Snow,50,2021
2021-12-18,VD,-0.3,-10.4,4.0,16.8,0.0,71,17.8,Snow,50,2021
2021-12-19,VD,-6.4,-8.2,2.8,0.5,0.0,71,4.3,Snow,50,2021
2021-12-20,VD,-2.5,-9.5,1.2,1.6,0.0,71,3.9,Snow,51,2021
2021-12-21,VD,-7.9,-17.8,4.6,24.1,0.0,71,7.6,Snow,51,2021
2021-12-22,VD,-4.0,-14.4,0.1,1.0,0.0,0,2.7,Clear sky,51,2021
2021-12-23,VD,-0.0,-6.7,0.4,5.8,0.0,0,1.9,Clear sky,51,2021
2021-12-24,VD,-2.9,-13.5,2.4,5.4,0.0,71,8.4,Snow,51,2021
2021-12-25,VD,-5.7,-10.3,3.1,3.3,0.0,71,4.2,Snow,51,2021
2021-12-26,VD,-6.9,-17.2,0.1,5.7,0.0,0,1.6,Clear sky,51,2021
2021-12-27,VD,-7.4,-16.3,3.7,4.8,0.0,71,10.7,Snow,52,2021
2021-12-28,VD,-6.7,-18.7,2.1,2.1,0.0,71,9.8,Snow,52,2021
2021-12-29,VD,-7.7,-18.6,1.4,6.9,0.0,71,1.3,Snow,52,2021
2021-12-30,VD,-7.2,-15.4,3.0,8.8,0.0,71,2.7,Snow,52,2021
2021-12-31,VD,-4.7,-14.0,0.3,7.9,0.0,0,4.3,Clear sky,52,2021
2022-01-01,VD,-1.3,-12.4,0.2,6.7,7.0,0,14.5,Clear sky,52,2022
2022-01-02,VD,-2.1,-9.0,0.4,9.2,16.0,0,8.4,Clear sky,52,2022
2022-01-03,VD,-5.2,-16.2,2.7,0.5,16.0,71,1.7,Snow,1,2022
2022-01-04,VD,-0.7,-11.8,1.0,4.5,21.0,71,3.0,Snow,1,2022
2022-01-05,VD,-6.1,-13.9,3.7,3.3,24.0,71,13.1,Snow,1,2022
2022-01-06,VD,-2.8,-11.0,0.2,0.7,25.0,0,5.3,Clear sky,1,2022
2022-01-07,VD,1.3,-3.8,0.4,4.7,28.0,0,15.3,Clear sky,1,2022
2022-01-08,VD,-1.6,-7.0,3.9,3.5,31.0,71,7.0,Snow,1,2022
2022-01-09,VD,-5.4,-12.9,1.3,0.7,32.0,71,2.3,Snow,1,2022
2022-01-10,VD,-4.4,-8.8,3.0,0.2,32.0,71,20.5,Snow,2,2022
2022-01-11,VD,-1.5,-10.8,5.3,0.9,33.0,71,0.1,Snow,2,2022
2022-01-12,VD,-1.9,-12.8,2.0,4.8,38.0,71,5.3,Snow,2,2022
2022-01-13,VD,-5.3,-13.7,0.7,1.3,39.0,71,9.3,Snow,2,2022
2022-01-14,VD,-8.5,-15.7,11.0,2.6,42.0,71,6.9,Snow,2,2022
2022-01-15,VD,-4.4,-12.9,0.4,5.1,47.0,0,26.9,Clear sky,2,2022
2022-01-16,VD,1.0,-5.8,1.0,2.1,47.0,0,0.3,Clear sky,2,2022
2022-01-17,VD,-0.4,-16.9,0.1,2.6,49.0,0,10.6,Clear sky,3,2022
2022-01-18,VD,0.7,-7.3,0.9,10.6,58.0,0,1.5,Clear sky,3,2022
2022-01-19,VD,-3.8,-10.2,0.6,1.7,60.0,71,7.0,Snow,3,2022
2022-01-20,VD,-4.4,-12.2,3.0,11.0,70.0,71,1.4,Snow,3,2022
2022-01-21,VD,-4.3,-7.4,0.2,0.3,71.0,0,1.9,Clear sky,3,2022
2022-01-22,VD,-5.0,-15.4,3.4,4.2,75.0,71,9.9,Snow,3,2022
2022-01-23,VD,1.1,-4.5,0.5,3.3,76.0,0,17.0,Clear sky,3,2022
2022-01-24,VD,-5.9,-17.2,1.7,1.2,78.0,71,15.2,Snow,4,2022
2022-01-25,VD,-2.5,-11.6,1.3,1.0,79.0,71,22.5,Snow,4,2022
2022-01-26,VD,-4.2,-14.3,2.7,0.2,79.0,71,19.0,Snow,4,2022
2022-01-27,VD,-3.2,-10.9,1.1,2.1,81.0,71,13.1,Snow,4,2022
2022-01-28,VD,-4.1,-11.4,1.4,26.1,107.0,71,24.1,Snow,4,2022
2022-01-29,VD,-3.8,-10.7,2.4,4.3,111.0,71,10.8,Snow,4,2022
2022-01-30,VD,-6.4,-14.5,0.8,6.0,117.0,71,24.4,Snow,4,2022
2022-01-31,VD,-7.4,-13.7,0.3,0.5,118.0,0,3.7,Clear sky,5,2022
2022-02-01,VD,3.1,-4.6,4.3,0.0,116.0,61,13.9,Rain,5,2022
2022-02-02,VD,0.3,-8.9,0.1,7.2,121.0,0,13.8,Clear sky,5,2022
2022-02-03,VD,0.4,-6.9,0.1,2.7,122.0,0,0.6,Clear sky,5,2022
2022-02-04,VD,0.8,-6.8,0.3,10.9,130.0,0,11.5,Clear sky,5,2022
2022-02-05,VD,5.4,-3.1,0.1,0.0,128.0,0,2.8,Clear sky,5,2022
2022-02-06,VD,0.8,-8.4,0.1,3.2,130.0,0,5.7,Clear sky,5,2022
2022-02-07,VD,4.1,-6.5,0.4,0.0,128.0,0,64.7,Clear sky,6,2022
2022-02-08,VD,2.3,-3.9,4.0,0.0,126.0,61,0.9,Rain,6,2022
2022-02-09,VD,7.0,0.6,0.4,0.0,124.0,0,23.1,Clear sky,6,2022
2022-02-10,VD,4.3,-4.1,0.1,0.0,122.0,0,8.2,Clear sky,6,2022
2022-02-11,VD,0.2,-2.2,0.1,11.7,131.0,0,24.8,Clear sky,6,2022
2022-02-12,VD,3.7,-4.9,3.5,0.0,129.0,61,8.1,Rain,6,2022
2022-02-13,VD,3.3,-3.1,3.4,0.0,127.0,61,3.3,Rain,6,2022
2022-02-14,VD,1.7,-9.9,0.4,12.8,138.0,0,7.7,Clear sky,7,2022
2022-02-15,VD,1.8,-7.5,3.2,3.7,140.0,61,13.8,Rain,7,2022
2022-02-16,VD,-4.5,-16.2,0.0,1.2,141.0,0,3.1,Clear sky,7,2022
2022-02-17,VD,-0.3,-8.4,0.2,4.4,145.0,0,4.6,Clear sky,7,2022
2022-02-18,VD,0.2,-8.3,1.0,7.8,151.0,0,23.6,Clear sky,7,2022
2022-02-19,VD,0.7,-3.9,1.3,1.5,151.0,61,17.6,Rain,7,2022
2022-02-20,VD,3.8,-2.2,4.2,0.0,149.0,61,5.7,Rain,7,2022
2022-02-21,VD,0.9,-7.5,0.8,7.3,154.0,0,35.5,Clear sky,8,2022
2022-02-22,VD,4.9,-4.8,0.4,0.0,152.0,0,6.1,Clear sky,8,2022
2022-02-23,VD,5.5,-0.5,0.0,0.0,150.0,0,6.4,Clear sky,8,2022
2022-02-24,VD,3.6,-3.2,5.3,0.0,148.0,61,7.0,Rain,8,2022
2022-02-25,VD,-1.7,-7.9,8.1,6.1,154.0,71,15.6,Snow,8,2022
2022-02-26,VD,-1.6,-5.9,1.9,10.3,164.0,71,1.5,Snow,8,2022
2022-02-27,VD,0.7,-5.1,2.7,2.7,165.0,61,5.7,Rain,8,2022
2022-02-28,VD,1.9,-7.6,7.8,11.5,175.0,61,16.5,Rain,9,2022
2022-03-01,VD,14.7,7.6,0.6,0.0,173.0,0,10.1,Clear sky,9,2022
2022-03-02,VD,12.1,6.1,0.3,0.0,171.0,0,17.0,Clear sky,9,2022
2022-03-03,VD,4.1,-2.4,0.4,0.0,169.0,0,2.8,Clear sky,9,2022
2022-03-04,VD,9.2,1.5,0.4,0.0,167.0,0,27.5,Clear sky,9,2022
2022-03-05,VD,9.2,1.8,3.8,0.0,165.0,61,20.3,Rain,9,2022
2022-03-06,VD,8.8,0.5,0.6,0.0,163.0,0,7.3,Clear sky,9,2022
2022-03-07,VD,13.7,7.1,0.3,0.0,161.0,0,0.6,Clear sky,10,2022
2022-03-08,VD,12.0,2.1,1.7,0.0,159.0,61,18.3,Rain,10,2022
2022-03-09,VD,11.3,3.4,2.2,0.0,157.0,61,6.5,Rain,10,2022
2022-03-10,VD,5.4,-2.1,0.3,0.0,155.0,0,29.9,Clear sky,10,2022
2022-03-11,VD,4.0,-3.2,6.9,0.0,153.0,61,16.3,Rain,10,2022
2022-03-12,VD,9.5,3.8,2.2,0.0,151.0,61,9.2,Rain,10,2022
2022-03-13,VD,10.1,1.1,0.3,0.0,149.0,0,14.8,Clear sky,10,2022
2022-03-14,VD,13.8,3.3,1.1,0.0,147.0,61,16.0,Rain,11,2022
2022-03-15,VD,13.2,7.2,1.4,0.0,145.0,61,14.2,Rain,11,2022
2022-03-16,VD,9.0,2.4,0.2,0.0,143.0,0,0.7,Clear sky,11,2022
2022-03-17,VD,9.8,1.2,0.0,0.0,141.0,0,16.5,Clear sky,11,2022
2022-03-18,VD,12.3,6.0,2.6,0.0,139.0,61,34.8,Rain,11,2022
2022-03-19,VD,11.9,5.8,0.5,0.0,137.0,0,7.3,Clear sky,11,2022
2022-03-20,VD,13.7,4.5,8.4,0.0,135.0,61,20.2,Rain,11,2022
2022-03-21,VD,12.2,2.1,0.8,0.0,133.0,0,15.7,Clear sky,12,2022
2022-03-22,VD,5.7,-3.5,3.4,0.0,131.0,61,0.2,Rain,12,2022
2022-03-23,VD,12.9,4.5,1.0,0.0,129.0,61,3.6,Rain,12,2022
2022-03-24,VD,3.9,-4.6,1.0,0.0,127.0,61,3.6,Rain,12,2022
2022-03-25,VD,6.2,-4.5,0.0,0.0,125.0,0,11.8,Clear sky,12,2022
2022-03-26,VD,9.0,0.6,0.1,0.0,123.0,0,3.5,Clear sky,12,2022
